pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
S1334.5294	S_feature	S1334	new_3602548_3602655	na	-1.34	na
S529.2174	sRNA_independent	S529	new_1525061_1525238_c	na	-1.34	na
yorX.3060	CDS	yorX	BSU_20220	SP-beta prophage	-1.34	na
S1244.4877	S_feature	S1244	new_3308369_3308785	na	1.33	na
S772.3078	S_feature	S772	new_2185422_2185503_c	na	1.33	na
yorS.3065	CDS	yorS	BSU_20270	SP-beta prophage, Genetics/ other/ based on similarity	1.33	na
ddaH.1946	CDS	ddaH	BSU_13020	General stress proteins (controlled by SigB)	1.33	0.0677702023584949
gucD.397	CDS	gucD	BSU_02470	Utilization of glucarate/galactarate	1.33	na
conC.774	CDS	conC	BSU_04920	ICEBs1, Membrane proteins	-1.33	na
S195.862	S_feature	S195	new_600907_601740_c	na	-1.33	na
yomY.3199	CDS	yomY	BSU_21180	SP-beta prophage	1.33	na
yesM.1074	CDS	yesM	BSU_06950	Protein kinases, Two-component sensor kinase, Membrane proteins, Phosphorylation on a His residue	-1.32	na
yomN.3211	CDS	yomN	BSU_21290	SP-beta prophage	1.32	na
ywpG.5494	CDS	ywpG	BSU_36320	Proteins of unknown function	-1.32	0.254552957569124
spsMn.3000	pseudogene	spsMn	BSU_19810	Newly identified sporulation proteins (based on transcription profiling), Biosynthesis of legionaminic acid (for spore crust))	-1.32	na
yodU.3001	CDS	yodU	BSU_19810	Newly identified sporulation proteins (based on transcription profiling), Biosynthesis of legionaminic acid (for spore crust))	-1.32	na
aldY.5859	CDS	aldY	BSU_38830	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Poorly characterized/ putative enzymes	1.32	0.244342502949321
yfkQ.1185	CDS	yfkQ	BSU_07790	Germination/ based on similarity, Membrane proteins	1.32	na
arsB.3887	CDS	arsB	BSU_25790	Resistance against toxic metals, Skin element, Metal ion transporter	1.32	0.122039403600218
S468.1965	S_feature	S468	new_1382628_1383305	na	1.32	0.431251264668657
yitE.1625	CDS	yitE	BSU_10960	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	-1.32	na
ytaB.4670	CDS	ytaB	BSU_30930	General stress proteins (controlled by SigB)	1.31	0.285065877711809
nasE_nasD.525	intergenic_UTR	nasE_nasD	BSU_03290	Anaerobic respiration, Utilization of nitrate/ nitrite	-1.31	na
S128.582	S_feature	S128	new_417763_418267_c	na	1.31	na
S222.967	sRNA_independent	S222	new_676139_676441	na	1.31	na
S283.1232	S_feature	S283	new_887222_887809	na	1.31	na
pbuE.895	CDS	pbuE	BSU_05800	Nucleotide metabolism/ other, Membrane proteins, Nucleotide/ nucleoside transporter	1.3	na
dhbF_dhbB.4841	intergenic_UTR	dhbF_dhbB	BSU_31960	Acquisition of iron / Other, Membrane proteins, Acquisition of iron / Other, Phosphorylation on a Ser residue	-1.3	0.109630682022521
tuaG.5370	CDS	tuaG	BSU_35550	Biosynthesis of teichuronic acid, Biosynthesis of teichuronic acid, Sporulation proteins/ other	-1.3	na
yosH.3048	CDS	yosH	BSU_20120	SP-beta prophage	1.3	na
ykvO.2052	CDS	ykvO	BSU_13770	Poorly characterized/ putative enzymes	-1.3	na
tasA.3707	CDS	tasA	BSU_24620	Biofilm formation, Secreted proteins, Amyloid protein synthesis, secretion and assembly	-1.3	0.130995275134595
yotL.3005	CDS	yotL	BSU_19840	Transcription factor/ other/ based on similarity, SP-beta prophage	-1.29	na
ywcI.5748	CDS	ywcI	BSU_38080	Proteins of unknown function	-1.29	na
yxiS_katE.5894	intergenic_UTR	yxiS_katE	BSU_39040	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	1.29	0.153671952691237
sigZ.4038	CDS	sigZ	BSU_26840	Sigma factors, Sigma factors	-1.29	na
S1376.5408	S_feature	S1376	new_3681497_3681845_c	na	1.29	na
ypzG.3347	CDS	ypzG	BSU_22169	Newly identified sporulation proteins (based on transcription profiling)	-1.29	na
hutG.5947	CDS	hutG	BSU_39380	Utilization of histidine	1.28	0.360330240422809
yvkB_yvkA.5319	intergenic_UTR	yvkB_yvkA	BSU_35200	Transcription factor/ other/ based on similarity	1.28	na
yddA.772	CDS	yddA	BSU_04900	ICEBs1, Proteins of unknown function	1.28	na
xpf.1869	CDS	xpf	BSU_12560	Sigma factors, Sigma factors, PBSX prophage	1.28	na
YP_009513969.3227	CDS	YP_009513969	na	na	1.28	na
spoIIIAF.3673	CDS	spoIIIAF	BSU_24380	Protein secretion, Sporulation proteins/ other, Membrane proteins	1.28	na
S632.2641	S_feature	S632	new_1888890_1889195_c	na	-1.28	na
S680.2771	S_feature	S680	new_2002172_2002505	na	1.28	na
yfhK.1282	CDS	yfhK	BSU_08570	General stress proteins (controlled by SigB)	1.27	0.0542981277922067
yyzO.6092	pseudogene	yyzO	BSU_40359	Proteins of unknown function	-1.26	na
yoaQ.2821	CDS	yoaQ	BSU_18700	Newly identified sporulation proteins (based on transcription profiling)	1.26	na
Novel_transcript.1376	Novel_transcript	Novel_transcript	na	na	-1.26	na
yczO.632	CDS	yczO	BSU_04039	Proteins of unknown function, General stress proteins (controlled by SigB)	1.25	na
yorI.3075	CDS	yorI	BSU_20370	DNA replication/ based on similarity, SP-beta prophage	1.25	na
S612.2560	sRNA_independent	S612	new_1780399_1780532	na	1.25	na
yitM.1634	CDS	yitM	BSU_11040	Membrane proteins, Toxins, antitoxins and immunity/ Additional genes	-1.25	0.109630682022521
yosB.3054	CDS	yosB	BSU_20180	SP-beta prophage	1.25	na
YP_009514012.5811	CDS	YP_009514012	na	na	1.25	na
nasD_nasC.527	intergenic_UTR	nasD_nasC	BSU_03300	Anaerobic respiration, Utilization of nitrate/ nitrite	-1.25	na
nrnB.2748	CDS	nrnB	BSU_18200	Exoribonucleases, Newly identified sporulation proteins (based on transcription profiling)	1.25	na
yhjG_yhjH.1557	intergenic_UTR	yhjG_yhjH	BSU_10500	Poorly characterized/ putative enzymes, Efp-dependent proteins	-1.25	na
yhjD.1551	CDS	yhjD	BSU_10470	Proteins of unknown function	1.25	na
lctP.486	CDS	lctP	BSU_03060	Overflow metabolism, Membrane proteins, Transporter for organic acids	1.24	0.136806474355675
fbpB.708	CDS	fbpB	BSU_04530	Acquisition of iron / Other, RNA chaperones, Short peptides, Acquisition of iron / Other	-1.24	0.210452850386943
yrhH.4087	CDS	yrhH	BSU_27180	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Poorly characterized/ putative enzymes	1.24	0.310855606886366
qcrB_qcrA.3410	intergenic_UTR	qcrB_qcrA	BSU_22550	Respiration/ other, Membrane proteins	-1.24	0.186559815309389
dinK_dinL.2695	intergenic_UTR	dinK_dinL	BSU_17860	Other genes	-1.24	na
sndA_ribR.4438	intergenic_UTR	sndA_ribR	BSU_29290	Conversion of S-methyl cysteine to cysteine, Efp-dependent proteins	-1.24	na
narJ.5641	CDS	narJ	BSU_37260	Anaerobic respiration	-1.24	na
cotW.1750	CDS	cotW	BSU_11770	Class V	1.24	na
yrkF.3987	CDS	yrkF	BSU_26530	Proteins of unknown function	1.24	na
yoyJ_spbT.3171	intergenic_UTR	yoyJ_spbT	BSU_20999	SP-beta prophage, Type 1 TA systems	-1.24	na
yqbE.3934	CDS	yqbE	BSU_26140	Skin element	1.24	na
S1225.4824	S_feature	S1225	new_3273703_3274665	na	1.23	0.33504654647134
S402.1680	S_feature	S402	new_1211286_1211370	na	1.23	na
yomV.3202	CDS	yomV	BSU_21210	SP-beta prophage	1.23	na
galK_ywcD.5768	intergenic_UTR	galK_ywcD	BSU_38200	Utilization of galactose	-1.23	na
yvaM.5089	CDS	yvaM	BSU_33640	Poorly characterized/ putative enzymes, Newly identified sporulation proteins (based on transcription profiling)	-1.23	0.284864351706707
feuB_feuA.279	intergenic_UTR	feuB_feuA	BSU_01620	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores	1.23	0.155170629219278
yotE.3014	CDS	yotE	BSU_19910	SP-beta prophage	1.23	na
rhgW.1084	CDS	rhgW	BSU_07050	Utilization of pectin	1.23	na
yoaW.2835	CDS	yoaW	BSU_18780	Sporulation proteins/ other, Secreted proteins	-1.23	na
S1128.4489	S_feature	S1128	new_3032370_3032416_c	na	1.22	na
S1481.5821	sRNA_independent	S1481	new_3957252_3958479_c	na	-1.22	na
S768.3037	S_feature	S768	new_2161801_2162107_c	na	1.22	na
hmpA.1949	CDS	hmpA	BSU_13040	Electron transport/ other, Resistance against other toxic compounds (nitric oxide, phenolic acids, flavonoids, oxalate)	-1.22	na
ycbR.417	CDS	ycbR	BSU_02610	Resistance against toxic metals/ based on similarity	-1.22	0.362786229969205
yitP.1636	CDS	yitP	BSU_11070	Membrane proteins, Proteins of unknown function	-1.21	na
nasC.528	CDS	nasC	BSU_03310	Utilization of nitrate/ nitrite	1.21	na
yorJ.3074	CDS	yorJ	BSU_20360	SP-beta prophage	1.21	na
ywbA.5796	CDS	ywbA	BSU_38390	Membrane proteins, Sugar specific PTS proteins, Newly identified sporulation proteins (based on transcription profiling)	-1.21	na
abfB.4316	CDS	abfB	BSU_28510	Utilization of arabinan/ arabinose/ arabitol	1.21	na
yoqL.3103	CDS	yoqL	BSU_20590	SP-beta prophage	1.2	na
citH.5897	CDS	citH	BSU_39060	Utilization of organic acids, Newly identified sporulation proteins (based on transcription profiling), Membrane proteins, Transporter for organic acids	1.2	na
rmgT.4563	CDS	rmgT	BSU_30100	Newly identified sporulation proteins (based on transcription profiling)	-1.2	na
bltR.3996	CDS	bltR	BSU_26580	Metabolism of polyamines, Transcription factors/ other	-1.19	na
yqxG.3907	CDS	yqxG	BSU_25920	Skin element	-1.19	na
yjdB.1791	CDS	yjdB	BSU_11990	Proteins of unknown function	-1.19	na
YP_009514004.5389	CDS	YP_009514004	na	na	-1.19	na
bpsB.3327	CDS	bpsB	BSU_22040	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds, Newly identified sporulation proteins (based on transcription profiling)	-1.18	na
yngA.2745	CDS	yngA	BSU_18170	Membrane proteins, Biosynthesis of teichoic acid, Biosynthesis of teichoic acid	-1.18	na
gmuA.898	CDS	gmuA	BSU_05820	Utilization of glucomannan, Sugar specific PTS proteins, Phosphorylation on a His residue	-1.18	na
abfA.4355	CDS	abfA	BSU_28720	Utilization of arabinan/ arabinose/ arabitol	-1.17	na
S745.2931	S_feature	S745	new_2104902_2106408	na	1.17	na
yczF.584	CDS	yczF	BSU_03690	Membrane proteins, Germinant receptors	1.17	na
kbfO.4736	CDS	kbfO	BSU_31322	Biofilm formation, Membrane proteins, Potassium uptake/ export, Regulation, Newly identified sporulation proteins (based on transcription profiling)	1.17	na
Novel_transcript.5929	Novel_transcript	Novel_transcript	na	na	1.17	na
mbtH.4837	CDS	mbtH	BSU_31959	Proteins of unknown function	-1.17	0.0542981277922067
yoxC.2787	CDS	yoxC	BSU_18510	General stress proteins (controlled by SigB)	1.17	na
yonD.3194	CDS	yonD	BSU_21130	SP-beta prophage	1.16	0.3536204849321
S1465.5744	sRNA_5UTR	S1465	new_3905066_3905130_c	na	1.16	na
S679.2767	sRNA_independent	S679	new_1997958_1998066_c	na	-1.16	0.292647936693063
nhaX.1435	CDS	nhaX	BSU_09690	General stress proteins (controlled by SigB)	1.16	0.0845562701343391
S1178.4660	S_feature	S1178	new_3154077_3154734_c	na	-1.16	na
yhfW.1539	CDS	yhfW	BSU_10390	Electron transport/ other/ based on similarity, Sporulation proteins/ other, Genetic competence, Genetic competence	-1.16	na
S1445.5631	sRNA_independent	S1445	new_3816846_3817724_c	na	-1.16	na
S799.3182	sRNA_independent	S799	new_2225616_2225829	na	1.16	na
ykoG.1978	CDS	ykoG	BSU_13250	Two-component system response regulators, Phosphorylation on an Asp residue	1.15	0.441029015018373
hutU.5945	CDS	hutU	BSU_39360	Utilization of histidine	1.15	na
ykzU.2103	CDS	ykzU	BSU_14072	Proteins of unknown function	1.15	0.294371764171466
S1181.4677	sRNA_independent	S1181	new_3178641_3178932_c	na	1.15	na
xkzB_xkdO.1893	intergenic_UTR	xkzB_xkdO	BSU_12672	PBSX prophage	1.15	na
yozQ.2804	CDS	yozQ	BSU_18600	Sporulation proteins/ other	-1.15	na
ywcH.5751	CDS	ywcH	BSU_38100	Poorly characterized/ putative enzymes	-1.15	na
S1179.4665	S_feature	S1179	new_3159185_3159752	na	1.14	na
yosE.3051	CDS	yosE	BSU_20150	SP-beta prophage	1.14	na
ybeF_ybfA.350	intergenic_UTR	ybeF_ybfA	BSU_02150	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	-1.14	na
yomS.3206	CDS	yomS	BSU_21240	SP-beta prophage	1.14	na
ntdB.1563	CDS	ntdB	BSU_10540	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	-1.14	na
gudD.400	CDS	gudD	BSU_02490	Utilization of glucarate/galactarate	-1.14	na
asnO.1602	CDS	asnO	BSU_10790	Biosynthesis/ acquisition of aspartate/ asparagine, Sporulation proteins/ other	-1.13	na
yodT.2990	CDS	yodT	BSU_19740	Sporulation proteins/ other, Poorly characterized/ putative enzymes, Efp-dependent proteins	-1.12	na
sspM.3368	CDS	sspM	BSU_22290	Small acid-soluble spore proteins	1.12	na
putM.4976	CDS	putM	BSU_32850	Utilization of fatty acids, Newly identified sporulation proteins (based on transcription profiling)	-1.12	na
gmuF_gmuG.908	intergenic_UTR	gmuF_gmuG	BSU_05870	Utilization of glucomannan	-1.12	na
rlmH_yyzF.6073	intergenic_UTR	rlmH_yyzF	BSU_40230	rRNA modification and maturation/ based on similarity	1.12	na
arsC.3885	CDS	arsC	BSU_25780	Resistance against toxic metals, Skin element	1.12	0.222096396595839
yuzE.4811	CDS	yuzE	BSU_31810	Newly identified sporulation proteins (based on transcription profiling)	1.12	na
yoqN.3101	CDS	yoqN	BSU_20570	SP-beta prophage	-1.12	na
Novel_transcript.792	Novel_transcript	Novel_transcript	na	na	1.12	na
ybdJ_ybdK.331	intergenic_UTR	ybdJ_ybdK	BSU_02000	Two-component system response regulators, Phosphorylation on an Asp residue	-1.12	na
ydjH_ydjI.964	intergenic_UTR	ydjH_ydjI	BSU_06200	Membrane proteins, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	1.12	na
yjzJ.1863	CDS	yjzJ	BSU_12519	PBSX prophage	-1.12	na
S1326.5255	sRNA_independent	S1326	new_3574321_3577707	na	-1.12	na
nukF_yokE.3255	intergenic_UTR	nukF_yokE	BSU_21610	SP-beta prophage, Poorly characterized/ putative enzymes	-1.11	na
yjpA.1854	CDS	yjpA	BSU_12450	Proteins of unknown function	-1.11	na
skiW_skiX.2145	intergenic_UTR	skiW_skiX	BSU_14340	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Resistance against toxins/ antibiotics, Membrane proteins	-1.11	0.085296178919033
yutG.4889	CDS	yutG	BSU_32280	Newly identified sporulation proteins (based on transcription profiling)	-1.11	na
uxuA.1841	CDS	uxuA	BSU_12340	Utilization of hexuronate, Sporulation proteins/ other	-1.11	na
bslA.4692	CDS	bslA	BSU_31080	Biofilm formation, Proteins controlling the activity of the kinases, Proteins controlling the activity of the kinases, Secreted proteins, Repellent surface layer	-1.1	0.120823735462259
yqhB.3724	CDS	yqhB	BSU_24750	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Membrane proteins, Magnesium uptake/ efflux	1.1	0.413701650609191
S707.2843	sRNA_independent	S707	new_2053930_2054039_c	na	-1.1	na
ymaE.2586	CDS	ymaE	BSU_17250	Proteins of unknown function	-1.1	0.0693223927756168
gdwB.5861	transcript	gdwB	BSU_misc_RNA_60	na	-1.1	na
glnP.4142	CDS	glnP	BSU_27460	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation, Utilization of glutamine/ glutamate, Sporulation proteins/ other, Membrane proteins, Uptake of amino acids	-1.1	na
mbtH_dhbF.4838	intergenic_UTR	mbtH_dhbF	BSU_31959	Proteins of unknown function	-1.09	0.111413055725301
kduI_kduD.3342	intergenic_UTR	kduI_kduD	BSU_22130	Utilization of hexuronate	-1.09	0.504131153076144
dpoL.3072	CDS	dpoL	BSU_20340	DNA replication/ based on similarity, SP-beta prophage	1.09	na
yvbG.5119	CDS	yvbG	BSU_33850	Membrane proteins, Proteins of unknown function, General stress proteins (controlled by SigB)	1.09	0.59206355151545
mdxM.5217	CDS	mdxM	BSU_34550	Utilization of starch/ maltodextrin	1.09	na
ktrA.4694	CDS	ktrA	BSU_31090	Coping with hyper-osmotic stress, Membrane proteins, Metal ion transporter, Potassium uptake/ export, Targets of c-di-AMP	-1.09	0.254818572031198
ykzS.2062	CDS	ykzS	BSU_13819	Proteins of unknown function	-1.09	na
gutP.957	CDS	gutP	BSU_06160	Utilization of glucitol, Carbohydrate transporter	-1.09	0.480895681882294
bifM.1253	CDS	bifM	BSU_08320	Membrane proteins, Efflux of antibiotics	1.09	na
yrzO.4001	CDS	yrzO	BSU_26619	Proteins of unknown function	1.08	na
S95.403	sRNA_independent	S95	new_275603_275837	na	-1.08	0.401594003703956
yotG.3012	CDS	yotG	BSU_19890	SP-beta prophage	1.08	na
pghC.2590	CDS	pghC	BSU_17270	Membrane proteins, Capsule biosynthesis and degradation	1.08	na
cotF.6124	CDS	cotF	BSU_40530	Not yet assigned, Phosphorylation on an Arg residue	-1.08	na
yvaC.5076	CDS	yvaC	BSU_33550	Newly identified sporulation proteins (based on transcription profiling)	-1.08	na
yyaR.6155	CDS	yyaR	BSU_40740	Resistance against toxins/ antibiotics	-1.08	na
S416.1720	S_feature	S416	new_1233877_1235778	na	1.08	na
S1520.5971	sRNA_independent	S1520	new_4062713_4063346	na	1.07	na
yqbA.3938	CDS	yqbA	BSU_26180	Skin element, Efp-dependent proteins	-1.07	na
S253.1133	S_feature	S253	new_818976_820073	na	-1.07	na
S175.787	sRNA_independent	S175	new_549923_550239_c	na	-1.07	na
ytaP.4580	CDS	ytaP	BSU_30250	Proteins of unknown function	-1.07	0.564879564821053
blt.3998	CDS	blt	BSU_26590	Metabolism of polyamines, Other exporters, Membrane proteins	1.07	na
yfkD.1204	CDS	yfkD	BSU_07930	General stress proteins (controlled by SigB), Sporulation proteins/ other	1.07	0.0746311990873766
yclG.583	CDS	yclG	BSU_03680	Newly identified sporulation proteins (based on transcription profiling)	1.07	na
sleC.3464	CDS	sleC	BSU_22920	Membrane proteins, Additional germination proteins	-1.07	na
S1521_S1522.5977	sRNA_5UTR	S1521_S1522	new_4065569_4065980_c	na	1.07	na
fbpA.709	CDS	fbpA	BSU_04536	Acquisition of iron / Other, Acquisition of iron / Other	-1.06	0.527805361683574
S1495.5873	sRNA_independent	S1495	new_3996377_3996599	na	-1.06	0.311888795218946
lytH.4898	putative_sRNA	lytH	BSU_32340	Cell wall/ other, Sporulation proteins/ other, Endopeptidases	-1.06	na
S387.1601	S_feature	S387	new_1157170_1157236	na	1.06	na
ldeF.2751	CDS	ldeF	BSU_18220	Utilization of branched-chain amino acids, Sporulation proteins/ other	1.06	na
gerT.2956	CDS	gerT	BSU_19490	Additional germination proteins, Not yet assigned	1.06	na
yoyE.2974	CDS	yoyE	BSU_19639	Newly identified sporulation proteins (based on transcription profiling)	1.06	na
S761.3008	S_feature	S761	new_2153357_2153439_c	na	1.06	na
yotJ.3009	CDS	yotJ	BSU_19860	SP-beta prophage	1.06	na
S882.3517	S_feature	S882	new_2432160_2433082	na	1.06	na
S974.3904	S_feature	S974	new_2664534_2664730	na	1.06	na
yqxH.3906	CDS	yqxH	BSU_25910	Skin element	1.06	na
yqbR.3915	CDS	yqbR	BSU_26000	Skin element	1.06	na
yqaL.3951	CDS	yqaL	BSU_26270	Skin element	1.06	na
yqaK.3952	CDS	yqaK	BSU_26280	Skin element	1.06	na
ytcQ_ytcP.4569	intergenic_UTR	ytcQ_ytcP	BSU_30160	Membrane proteins, Uptake of carbon sources, Utilization of pectin	1.06	na
Novel_transcript.123	Novel_transcript	Novel_transcript	na	na	1.06	na
S230.995	S_feature	S230	new_697399_697485	na	1.06	na
manP_manA.1794	intergenic_UTR	manP_manA	BSU_12010	Utilization of mannose, Control of PRD-type regulators, Membrane proteins, Sugar specific PTS proteins, Trigger enzymes of the PTS that control the activity of PRD-containing transcription factors, Phosphorylation on a Cys residue, Phosphorylation on a His residue, Phosphorylation on a Ser residue	1.06	na
S763.3022	S_feature	S763	new_2157111_2157231_c	na	1.06	na
surC.3834	transcript	surC	BSU_misc_RNA_79	Small RNAs with unknown functions	1.06	na
yqcD.3909	CDS	yqcD	BSU_25940	Skin element	1.06	na
Novel_transcript.4505	Novel_transcript	Novel_transcript	na	na	1.06	na
cwlT.779	CDS	cwlT	BSU_04970	Autolysis, ICEBs1	1.06	na
S251.1109	sRNA_independent	S251	new_798340_798468	na	1.06	na
S421.1749	S_feature	S421	new_1251175_1251272_c	na	1.06	na
BSU_11798.1754	pseudogene	BSU_11798	BSU_11798	na	1.06	na
ykoL.1988	CDS	ykoL	BSU_13330	Proteins of unknown function	1.06	na
S749.2944	S_feature	S749	new_2119128_2119278_c	na	1.06	na
S898.3574	S_feature	S898	new_2464120_2464226_c	na	1.06	na
S1087.4366	sRNA_independent	S1087	new_2950025_2950153_c	na	1.06	na
S1264.4973	S_feature	S1264	new_3372473_3372739_c	na	1.06	na
rhaM.4709	CDS	rhaM	BSU_31190	Utilization of rhamnose	-1.06	na
cotR.5214	CDS	cotR	BSU_34530	Utilization of phospholipids, Not yet assigned	1.06	na
yomT.3205	CDS	yomT	BSU_21230	SP-beta prophage	1.06	na
yfzA_S279.1214	CDS_3'UTR	yfzA_S279	BSU_08029	Proteins of unknown function	-1.06	0.525578205694907
ytrA_YP_009513999.4607	intergenic_UTR	ytrA_YP_009513999	BSU_30460	Transcription factors/ other, Cold stress proteins, Resistance against toxins/ antibiotics, Newly identified competence genes, Sporulation/ other	-1.06	na
S1384.5441	sRNA_independent	S1384	new_3708133_3708785	na	-1.06	na
gerAC.5011	CDS	gerAC	BSU_33070	Membrane proteins, Germinant receptors	1.06	na
yxeJ.5968	CDS	yxeJ	BSU_39530	Proteins of unknown function	1.06	na
yetF.1093	CDS	yetF	BSU_07140	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	-1.05	na
yyzF.6074	CDS	yyzF	BSU_40239	Proteins of unknown function	1.05	na
yeeD.1054	CDS	yeeD	BSU_06790	Proteins of unknown function	1.05	na
S524.2161	S_feature	S524	new_1516508_1516573_c	na	-1.05	na
yflD.1178	CDS	yflD	BSU_07720	Proteins of unknown function, General stress proteins (controlled by SigB)	-1.05	na
S646.2662	S_feature	S646	new_1904268_1904392_c	na	1.05	na
ynzE.2757	CDS	ynzE	BSU_18270	Newly identified sporulation proteins (based on transcription profiling)	1.05	na
S764.3023	S_feature	S764	new_2157233_2157340_c	na	1.05	na
S1016.4059	sRNA_independent	S1016	new_2755836_2755986	na	1.05	na
chrS.5460	CDS	chrS	BSU_36110	Transcription factors/ other, Resistance against toxic metals	-1.04	0.530950020296005
mtlF_mtlD.625	intergenic_UTR	mtlF_mtlD	BSU_03982	Utilization of mannitol, Sugar specific PTS proteins, Phosphorylation on a His residue	1.04	na
S1115.4455	sRNA_independent	S1115	new_3008846_3008937	na	1.04	na
slpS.1624	CDS	slpS	BSU_10950	Sporulation proteins/ other	-1.04	na
hdhQ_bsaA.3301	intergenic_UTR	hdhQ_bsaA	BSU_21890	Nucleotide metabolism/ other	-1.04	na
ahpA_ykuV.2129	intergenic_UTR	ahpA_ykuV	BSU_14220	Electron transport/ other/ based on similarity	-1.04	na
Novel_transcript.5413	Novel_transcript	Novel_transcript	na	na	-1.04	na
ykuG_ykzU.2102	intergenic_UTR	ykuG_ykzU	BSU_14071	Utilization of fatty acids	1.04	na
rsmD_coaD.2246	intergenic_UTR	rsmD_coaD	BSU_15010	rRNA modification and maturation/ based on similarity	1.04	na
yckC.542	CDS	yckC	BSU_03390	Sporulation proteins/ other, Membrane proteins	-1.03	0.292647936693063
yheE.1446	CDS	yheE	BSU_09760	Proteins of unknown function	-1.03	0.563472678762487
pcfA.2701	CDS	pcfA	BSU_17900	DNA replication	-1.03	na
comGE.3717	CDS	comGE	BSU_24690	Genetic competence, Genetic competence, Membrane proteins	-1.03	0.15945770978755
skfH.325	CDS	skfH	BSU_01980	Prophage 1, Proteins of unknown function	-1.03	0.191372373001223
yfkI.1198	CDS	yfkI	BSU_07890	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	1.03	0.213220517208993
S1175.4650	sRNA_independent	S1175	new_3146090_3146171_c	na	1.03	na
yorP.3068	CDS	yorP	BSU_20300	SP-beta prophage	1.03	na
yefC.1047	CDS	yefC	BSU_06750	DNA repair/ recombination/ based on similarity	1.03	0.389367083012487
S645.2660	sRNA_independent	S645	new_1903330_1903490	na	1.03	na
ydfQ.855	CDS	ydfQ	BSU_05510	Electron transport/ other/ based on similarity	1.03	na
S963.3855	S_feature	S963	new_2641195_2642042_c	na	-1.02	0.0817876163523219
blyA.3228	CDS	blyA	BSU_21410	Autolysis, SP-beta prophage, Secreted proteins	1.02	na
S564.2296	S_feature	S564	new_1605491_1605580	na	1.02	na
S986.3976	sRNA_independent	S986	new_2707685_2707807	na	-1.02	na
yqbI.3929	CDS	yqbI	BSU_26100	Skin element	1.02	na
ycbU.424	CDS	ycbU	BSU_02660	Poorly characterized/ putative enzymes	-1.02	0.136806474355675
yqaG.3958	CDS	yqaG	BSU_26320	Transcription factor/ other/ based on similarity, Skin element	1.02	na
ytlD.4628	CDS	ytlD	BSU_30620	Sporulation proteins/ other, Membrane proteins, Unknown ABC transporters	-1.02	na
S1186.4700	sRNA_5UTR	S1186	new_3193379_3193546_c	na	1.02	na
ydcF.746	CDS	ydcF	BSU_04750	Proteins of unknown function	1.01	na
cypA_yrdD/2.4019	intergenic_UTR	cypA_yrdD/2	BSU_26740	Electron transport/ other/ based on similarity, Newly identified sporulation proteins (based on transcription profiling)	1.01	na
yuzM.4978	CDS	yuzM	BSU_32859	Newly identified sporulation proteins (based on transcription profiling)	1.01	na
ylyA.2315	CDS	ylyA	BSU_15440	Sporulation proteins/ other	-1.01	na
yjzF.1781	CDS	yjzF	BSU_11928	Proteins of unknown function	-1.01	na
yutC.4895	CDS	yutC	BSU_32320	Newly identified sporulation proteins (based on transcription profiling)	-1.01	na
S375.1568	S_feature	S375	new_1130705_1131082	na	-1.01	0.136806474355675
yhdJ.1410	CDS	yhdJ	BSU_09490	Proteins of unknown function	-1.01	0.427942784426044
cmk_ypfB.3460	intergenic_UTR	cmk_ypfB	BSU_22890	Biosynthesis/ acquisition of pyrimidine nucleotides, Essential genes	1.01	0.360264314999507
Novel_transcript.5795	Novel_transcript	Novel_transcript	na	na	1.01	na
S392.1616	sRNA_independent	S392	new_1168838_1168972_c	na	-1.01	na
yjhA.1818	CDS	yjhA	BSU_12180	Membrane proteins, Proteins of unknown function	1.01	0.258039701988123
cotS.4667	CDS	cotS	BSU_30900	Class V	-1.01	na
S123.540	S_feature	S123	new_368964_369186	na	1.01	na
folEB.532	CDS	folEB	BSU_03340	Biosynthesis of folate, tRNA modification and maturation	-1.0	na
S302.1307	S_feature	S302	new_945324_945415	na	-1.0	na
cssR.4998	CDS	cssR	BSU_33010	Two-component system response regulators, Heat shock proteins, Phosphorylation on an Asp residue	-1.0	0.0511920855708894
rtbD_yxiC.5935	intergenic_UTR	rtbD_yxiC	BSU_39300	Type 2 TA systems, Secreted proteins	-1.0	na
YP_009513963.2803	CDS	YP_009513963	na	na	-1.0	na
yuxN.5002	CDS	yuxN	BSU_33030	Proteins of unknown function	-1.0	0.133601050017251
ywqN.5465	CDS	ywqN	BSU_36150	Proteins of unknown function	-1.0	0.413701650609191
