pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
rpsR_ssbA.6178	intergenic_UTR	rpsR_ssbA	BSU_40890	Ribosomal proteins, Essential genes	0.92	na
yosX.3021	CDS	yosX	BSU_19970	SP-beta prophage	-0.92	0.987253879412225
fadE.4968	CDS	fadE	BSU_32820	Utilization of fatty acids, Membrane proteins	0.92	0.274857791035865
yfjE.1229	CDS	yfjE	BSU_08130	Membrane proteins, Proteins of unknown function	-0.92	na
yotG.3012	CDS	yotG	BSU_19890	SP-beta prophage	0.92	na
aroA_tyrA.3418	intergenic_UTR	aroA_tyrA	BSU_29750	Biosynthesis/ acquisition of aromatic amino acids, Phosphorylation on an Arg residue, Phosphorylation on a Ser residue, Phosphorylation on a Thr residue	-0.92	na
yodT.2990	CDS	yodT	BSU_19740	Sporulation proteins/ other, Poorly characterized/ putative enzymes, Efp-dependent proteins	-0.92	na
aprX.2587	CDS	aprX	BSU_17260	Utilization of proteins	0.92	na
yjbC.1703	CDS	yjbC	BSU_11490	General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Resistance against oxidative and electrophile stress	-0.92	0.353796064255824
rsoA.5030	CDS	rsoA	BSU_33222	Sigma factors, Sigma factors, Acid stress proteins (controlled by YvrI-YvrHa)	0.92	0.578791807604127
YP_009513963.2803	CDS	YP_009513963	na	na	-0.92	na
feuB.277	CDS	feuB	BSU_01620	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores	-0.91	na
rocG.5711	CDS	rocG	BSU_37790	Utilization of arginine/ ornithine, Control of transcription factor (other than two-component system), Trigger enzymes that control gene expression by protein-protein interaction with transcription factors, Utilization of glutamine/ glutamate	0.91	0.926127847029001
yorT.3064	CDS	yorT	BSU_20260	SP-beta prophage	0.91	0.856632794088557
ywfM.5692	CDS	ywfM	BSU_37630	Membrane proteins, Proteins of unknown function	0.91	na
ytbQ.4572	CDS	ytbQ	BSU_30180	Proteins of unknown function	0.91	0.767676128936161
trmNF.63	CDS	trmNF	BSU_00340	tRNA modification and maturation	0.91	na
hepA.5486	CDS	hepA	BSU_36280	Genetics/ other/ based on similarity	0.91	na
yqzN.3927	CDS	yqzN	BSU_26089	Skin element	0.91	na
glnH.4140	CDS	glnH	BSU_27440	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation, Utilization of glutamine/ glutamate, Sporulation proteins/ other, Membrane proteins, Uptake of amino acids	-0.91	0.777723765416247
kbfO.4736	CDS	kbfO	BSU_31322	Biofilm formation, Membrane proteins, Potassium uptake/ export, Regulation, Newly identified sporulation proteins (based on transcription profiling)	0.91	na
qoxC.5757	CDS	qoxC	BSU_38150	Terminal oxidases, Membrane proteins	0.91	0.802176412847913
ywkF.5598	CDS	ywkF	BSU_36990	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	0.91	na
steT.1925	CDS	steT	BSU_12860	Membrane proteins, APC superfamily	0.91	na
cspB.1361	CDS	cspB	BSU_09100	RNA chaperones, Cold stress proteins	0.91	na
rplM_rpsI.261	intergenic_UTR	rplM_rpsI	BSU_01490	Ribosomal proteins, Essential genes	-0.91	na
prkA.1340	CDS	prkA	BSU_08970	Sporulation proteins/ other, Proteolysis during sporulation/ germination	0.91	na
mdxF_mdxE.5224	intergenic_UTR	mdxF_mdxE	BSU_34600	Utilization of starch/ maltodextrin, Membrane proteins, Uptake of carbon sources	0.9	na
cah.503	CDS	cah	BSU_03180	Resistance against toxins/ antibiotics	0.9	na
tcyL.4448	CDS	tcyL	BSU_29360	Biosynthesis/ acquisition of cysteine, Membrane proteins, Uptake of amino acids	0.9	na
nrdEB.3038	gene	nrdEB	BSU_20060	Biosynthesis/ acquisition of nucleotides/ other, SP-beta prophage	0.9	0.492013819034463
yoyJ.3169	CDS	yoyJ	BSU_20999	SP-beta prophage, Type 1 TA systems	-0.9	na
opuCD.5114	CDS	opuCD	BSU_33800	Coping with hyper-osmotic stress, Membrane proteins, Uptake of compatible solutes for osmoprotection	0.9	na
albC.5655	CDS	albC	BSU_37390	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds, Membrane proteins, Export of antibiotic substances	0.9	0.887987188413743
yocS.2932	CDS	yocS	BSU_19350	Membrane proteins	0.9	na
yuzI.4734	CDS	yuzI	BSU_31319	Proteins of unknown function, Newly identified sporulation proteins (based on transcription profiling)	0.9	na
ydgK.880	CDS	ydgK	BSU_05680	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins, Other transporters	0.9	na
bioYB.4850	CDS	bioYB	BSU_32030	ECF transporter, Membrane proteins, Poorly characterized/ putative enzymes, The substrate-specific S components of the ECF transporters	0.9	na
ydzV.936	pseudogene	ydzV	BSU_06049	Prophage 3, Pseudogenes	-0.9	na
yorW.3061	CDS	yorW	BSU_20230	SP-beta prophage	0.9	0.740506394206797
pucI.5515	CDS	pucI	BSU_36470	Utilization of nucleotides, Membrane proteins, Nucleotide/ nucleoside transporter	-0.9	na
yprB_yprA.3358	intergenic_UTR	yprB_yprA	BSU_22210	Other proteins	-0.9	na
yvqJ.5019	CDS	yvqJ	BSU_33140	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins	0.89	na
fadA.4970	CDS	fadA	BSU_32830	Utilization of fatty acids	0.89	0.379291764105248
pbpB.2270	CDS	pbpB	BSU_15160	Penicillin-binding proteins, Essential genes, Membrane proteins, Secreted proteins, Divisome	-0.89	na
yoaO.2817	CDS	yoaO	BSU_18680	Proteins of unknown function	-0.89	0.357705116664687
ydbM.707	CDS	ydbM	BSU_04520	Poorly characterized/ putative enzymes	0.89	0.703919860686217
gntP.6046	CDS	gntP	BSU_40070	Utilization of gluconate, Membrane proteins, Carbohydrate transporter	0.89	na
yczN.597	CDS	yczN	BSU_03789	Toxins, antitoxins and immunity against toxins/ based on similarity	0.89	na
ylqC_S580.2400	CDS_3'UTR	ylqC_S580	BSU_16000	Proteins of unknown function, Potential RNA/ Ribosome-binding proteins	-0.89	na
csbA_S1343.5316	sRNA_5UTR	csbA_S1343	BSU_35180	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Membrane proteins	-0.89	na
yjdJ.1804	CDS	yjdJ	BSU_12070	Membrane proteins, Proteins of unknown function	0.89	0.925990320651596
S333.1420	sRNA_5UTR	S333	new_1035397_1035553	na	-0.89	na
ahpC_ahpF.6051	intergenic_UTR	ahpC_ahpF	BSU_40090	Resistance against oxidative and electrophile stress, Phosphorylation on either a Ser, Thr or Tyr residue	-0.89	na
gerD.268	CDS	gerD	BSU_01550	Membrane proteins, Additional germination proteins	-0.89	na
sboA.5651	CDS	sboA	BSU_37350	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.88	0.987253879412225
yezA.1055	CDS	yezA	BSU_06800	Proteins of unknown function	-0.88	0.524859068734173
ypbG.3472	CDS	ypbG	BSU_22980	Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.88	0.701485898697456
xkdV_xkdW.1906	intergenic_UTR	xkdV_xkdW	BSU_12750	PBSX prophage	0.88	na
udk.4118	CDS	udk	BSU_27330	Biosynthesis/ acquisition of pyrimidine nucleotides	0.88	na
cccA.3786	CDS	cccA	BSU_25190	Respiration/ other, Membrane proteins	0.88	0.452429108891739
S1216.4795	sRNA_independent	S1216	new_3257233_3257319_c	na	0.88	0.351307729208589
yddA.772	CDS	yddA	BSU_04900	ICEBs1, Proteins of unknown function	0.88	na
ypbF.3473	CDS	ypbF	BSU_22990	Proteins of unknown function	-0.88	na
ydfL.850	CDS	ydfL	BSU_05460	Transcription factor/ other/ based on similarity	-0.88	0.590463909802623
yrzR.4144	CDS	yrzR	BSU_27469	Proteins of unknown function, Newly identified sporulation proteins (based on transcription profiling)	0.88	na
yycE.6106	CDS	yycE	BSU_40430	Proteins of unknown function, Newly identified sporulation proteins (based on transcription profiling)	0.88	0.780198442379381
spoIIGA.2294	CDS	spoIIGA	BSU_15310	Control of sigma factors, Sporulation/ other, Membrane proteins, Proteolysis during sporulation/ germination	-0.88	na
yobR.2887	CDS	yobR	BSU_19060	Proteins of unknown function	0.88	na
qcrB.3409	CDS	qcrB	BSU_22550	Respiration/ other, Membrane proteins	0.87	0.818299260171285
ysxD.4262	CDS	ysxD	BSU_28180	Proteins of unknown function	-0.87	na
ydgG.876	CDS	ydgG	BSU_05640	Transcription factor/ other/ based on similarity	0.87	0.954182969150441
S573.2368	S_feature	S573	new_1655375_1655445	na	0.87	na
qcrA.3411	CDS	qcrA	BSU_22560	Respiration/ other, Membrane proteins	0.87	na
yyaQ.6157	CDS	yyaQ	BSU_40750	Proteins of unknown function	-0.87	0.653054881315335
flhA.2461	CDS	flhA	BSU_16390	Protein secretion, Flagellar proteins, Membrane proteins, Swarming	0.87	na
yonU.3167	CDS	yonU	BSU_20990	SP-beta prophage	-0.87	0.851811087297652
yeeG.1059	CDS	yeeG	BSU_06820	Membrane proteins, Proteins of unknown function	-0.87	0.73372809371493
ydgJ.879	CDS	ydgJ	BSU_05670	Transcription factor/ other/ based on similarity	-0.87	na
ctaC.2225	CDS	ctaC	BSU_14890	Terminal oxidases, Membrane proteins	0.87	0.826094896197561
yczC.431	CDS	yczC	BSU_02710	Membrane proteins, Proteins of unknown function	0.87	na
yrkH.3985	CDS	yrkH	BSU_26510	Proteins of unknown function	0.87	0.775289820641927
dltD.5818	CDS	dltD	BSU_38530	Biosynthesis of teichoic acid, Biosynthesis of teichoic acid, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins	0.87	na
yxeJ_yxeI.5969	CDS	yxeJ_yxeI	BSU_39530	Proteins of unknown function	-0.87	0.799559237764126
cysH.2334	CDS	cysH	BSU_15570	Sulfur metabolism, sulfur metabolism/ general	0.87	na
ygzA.1310	CDS	ygzA	BSU_08770	Proteins of unknown function, Newly identified sporulation proteins (based on transcription profiling)	0.86	na
ctaD.2227	CDS	ctaD	BSU_14900	Terminal oxidases, Membrane proteins, Efp-dependent proteins	0.86	0.877971643786849
flvM.1104	CDS	flvM	BSU_07230	Resistance against other toxic compounds (nitric oxide, phenolic acids, flavonoids, oxalate)	0.86	na
citA_yhdF.1404	intergenic_UTR	citA_yhdF	BSU_09440	Poorly characterized/ putative enzymes	0.86	0.823558248020657
cimH.5851	CDS	cimH	BSU_38770	Utilization of organic acids, Membrane proteins, Transporter for organic acids	0.86	na
S768.3037	S_feature	S768	new_2161801_2162107_c	na	-0.86	na
dinK_dinL.2695	intergenic_UTR	dinK_dinL	BSU_17860	Other genes	-0.86	0.823121668327078
yvnA.5292	CDS	yvnA	BSU_35050	Proteins of unknown function	0.86	na
manA.1795	CDS	manA	BSU_12020	Utilization of mannose	-0.86	0.908409286580357
exuM.1837	CDS	exuM	BSU_12310	Utilization of hexuronate, Membrane proteins, Carbohydrate transporter	0.86	0.689231153724094
S1014.4047	sRNA_independent	S1014	new_2750810_2750882_c	na	0.86	na
chrS_chrB.5461	intergenic_UTR	chrS_chrB	BSU_36110	Transcription factors/ other, Resistance against toxic metals	0.86	na
ydfP.854	CDS	ydfP	BSU_05500	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	0.86	na
yerO.1039	CDS	yerO	BSU_06700	Transcription factor/ other/ based on similarity	0.86	na
hutG.5947	CDS	hutG	BSU_39380	Utilization of histidine	0.86	0.987253879412225
yrdP.4004	CDS	yrdP	BSU_26640	Resistance against toxic metals, Trace metals/ Other	0.86	0.732082920890173
qcrB_qcrA.3410	intergenic_UTR	qcrB_qcrA	BSU_22550	Respiration/ other, Membrane proteins	0.86	na
qoxB.5760	CDS	qoxB	BSU_38160	Terminal oxidases, Membrane proteins	0.86	0.873291721980504
fmnP.3480	CDS	fmnP	BSU_23050	ECF transporter, Biosynthesis/ acquisition of riboflavin/ FAD, Membrane proteins, The substrate-specific S components of the ECF transporters	0.86	0.685893639122504
qcrC.3407	CDS	qcrC	BSU_22540	Respiration/ other, Membrane proteins	0.85	0.768404536934974
malP.1240	CDS	malP	BSU_08200	Utilization of maltose, Membrane proteins, Sugar specific PTS proteins, Phosphorylation on a Cys residue, Phosphorylation on a His residue	0.85	0.987253879412225
ldcA.1939	CDS	ldcA	BSU_12970	Toxins, antitoxins and immunity against toxins/ based on similarity	0.85	0.926127847029001
lutP.5168	CDS	lutP	BSU_34190	Utilization of organic acids, Membrane proteins, Transporter for organic acids	0.85	na
hemQ.5697	CDS	hemQ	BSU_37670	Biosynthesis of heme/ siroheme, Phosphorylation on a Ser residue	0.85	0.587581846262411
queG.1332	CDS	queG	BSU_08910	tRNA modification and maturation	0.85	na
pxpR.643	CDS	pxpR	BSU_04100	Transcription factors/ other, phosphorelay, phosphorelay	0.85	na
skfB.320	CDS	skfB	BSU_01920	Toxins, antitoxins and immunity against toxins, Prophage 1	0.85	0.402935510959422
rplNA_rplX.216	intergenic_UTR	rplNA_rplX	BSU_01260	Ribosomal proteins, Essential genes, Universally conserved proteins, Phosphorylation on an Arg residue	-0.85	na
buk.3629	CDS	buk	BSU_24070	Utilization of branched-chain amino acids	-0.85	0.881947876921458
yqcK.3889	CDS	yqcK	BSU_25800	Sporulation proteins/ other, Skin element, Resistance against toxic metals	0.85	0.482708577644077
ilvD.3297	CDS	ilvD	BSU_21870	Biosynthesis/ acquisition of branched-chain amino acids	0.85	na
pyrG.5623	CDS	pyrG	BSU_37150	Biosynthesis/ acquisition of pyrimidine nucleotides, Essential genes	0.85	na
yozW.2854	CDS	yozW	BSU_18898	Proteins of unknown function	0.85	0.794650350191841
thyB_ypjQ.3288	intergenic_UTR	thyB_ypjQ	BSU_21820	Biosynthesis/ acquisition of pyrimidine nucleotides, Phosphorylation on an Arg residue	-0.85	0.746519624514889
ispF.156	CDS	ispF	BSU_00910	Biosynthesis of isoprenoids, General stress proteins (controlled by SigB), Essential genes	0.85	0.607939370575309
ebrB.2593	CDS	ebrB	BSU_17290	Resistance against toxins/ antibiotics, Membrane proteins, Multidrug exporters	0.85	na
malR_malP.1239	intergenic_UTR	malR_malP	BSU_31530	Utilization of organic acids, Two-component system response regulators, Phosphorylation on an Asp residue	0.84	na
yxaB.6040	CDS	yxaB	BSU_40030	Biofilm formation, General stress proteins (controlled by SigB), Poorly characterized/ putative enzymes, Other proteins required for biofilm formation	0.84	0.7069548542743
yraD.4057	CDS	yraD	BSU_26990	Spore coat protein/ based on similarity	-0.84	0.728496958609338
gbsB.4689	CDS	gbsB	BSU_31050	Biosynthesis of glycine betaine, Coping with hyper-osmotic stress	0.84	0.73369709113367
ykcC.1929	CDS	ykcC	BSU_12890	Membrane proteins, Poorly characterized/ putative enzymes	-0.84	0.887987188413743
yncE_dutA.2651	intergenic_UTR	yncE_dutA	BSU_17650	Newly identified sporulation proteins (based on transcription profiling)	-0.84	0.712023589059447
hpxW.5458	CDS	hpxW	BSU_36100	Proteins of unknown function	0.84	na
arsF.833	CDS	arsF	BSU_05340	Resistance against toxic metals, Metal ion transporter	0.84	0.896619863619185
ydbL_S152.706	CDS_3'UTR	ydbL_S152	BSU_04510	Membrane proteins, Proteins of unknown function	0.84	na
epsB.5191	CDS	epsB	BSU_34360	Protein kinases, Biofilm formation, Phosphorylation on a Tyr residue, Matrix polysaccharide synthesis	-0.84	na
ycgL.505	CDS	ycgL	BSU_03190	Newly identified sporulation proteins (based on transcription profiling)	0.84	na
yopB.3160	CDS	yopB	BSU_20950	SP-beta prophage	-0.84	0.740848693152581
rpfA_cmk.3458	intergenic_UTR	rpfA_cmk	BSU_22880	Phosphorylation on a Ser residue, Ribosomal proteins	-0.84	na
yvjA.5326	CDS	yvjA	BSU_35280	Proteins of unknown function, Membrane proteins	0.84	0.732082920890173
yisU.1612	CDS	yisU	BSU_10870	Membrane proteins, Proteins of unknown function, Additional amino acid transporters	0.84	na
yoqD.3113	CDS	yoqD	BSU_20670	SP-beta prophage	-0.84	0.72759060815194
yraL.4044	CDS	yraL	BSU_26900	Proteins of unknown function	-0.84	na
purL.1005	CDS	purL	BSU_06480	Biosynthesis/ acquisition of purine nucleotides, Membrane proteins	0.84	0.464412758224132
murG_murB.2282	intergenic_UTR	murG_murB	BSU_15220	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Sporulation proteins/ other, Essential genes, Membrane proteins	-0.84	na
yvrO.5036	CDS	yvrO	BSU_33270	Membrane proteins, Exporters of unknown function, Phosphorylation on an Arg residue	0.84	na
mntR.3691	putative_sRNA	mntR	BSU_24520	Transcription factors/ other, Manganese	-0.84	na
ylmA_tswE.2300	transcript	ylmA_tswE	BSU_15340	Unknown ABC transporters	0.84	na
glpW.1378	CDS	glpW	BSU_09240	Poorly characterized/ putative enzymes	-0.84	0.765742987103231
albA.5653	CDS	albA	BSU_37370	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.84	0.987253879412225
resE.3491	CDS	resE	BSU_23110	Regulators of electron transport, Protein kinases, Two-component sensor kinase, Membrane proteins, Phosphorylation on a His residue	0.83	na
fadN.4972	CDS	fadN	BSU_32840	Utilization of fatty acids	0.83	0.36488714863544
rnr_estA.5085	intergenic_UTR	rnr_estA	BSU_33610	Biosynthesis/ acquisition of nucleotides/ other, Resistance against oxidative and electrophile stress, Exoribonucleases, Swarming, tRNA modification and maturation, rRNA modification and maturation	0.83	0.360863989634376
S1413.5540	S_feature	S1413	new_3769109_3769193_c	na	0.83	0.73372809371493
ywpE.5496	CDS	ywpE	BSU_36340	Proteins of unknown function	-0.83	na
rplNA.215	CDS	rplNA	BSU_01260	Ribosomal proteins, Essential genes, Universally conserved proteins, Phosphorylation on an Arg residue	0.83	0.780198442379381
glpW_yhcX.1379	intergenic_UTR	glpW_yhcX	BSU_09240	Poorly characterized/ putative enzymes	-0.83	0.775289820641927
yosW.3024	CDS	yosW	BSU_19980	SP-beta prophage	0.83	0.96318139767989
S987.3977	S_feature	S987	new_2707760_2708174_c	na	-0.83	na
yorH.3076	CDS	yorH	BSU_20380	SP-beta prophage	0.83	0.86882901398382
S140.660	sRNA_independent	S140	new_474268_474634	na	-0.83	na
rnmV.72	CDS	rnmV	BSU_00410	rRNA modification and maturation, Endoribonucleases	0.83	na
ypzG.3347	CDS	ypzG	BSU_22169	Newly identified sporulation proteins (based on transcription profiling)	-0.83	na
mdxF.5223	CDS	mdxF	BSU_34600	Utilization of starch/ maltodextrin, Membrane proteins, Uptake of carbon sources	0.83	0.987253879412225
pxpC.642	CDS	pxpC	BSU_04090	Proteins controlling the activity of the kinases, Proteins controlling the activity of the kinases, Detoxification reactions	0.83	na
mccB.4104	CDS	mccB	BSU_27250	Biosynthesis/ acquisition of cysteine	0.83	0.379291764105248
yfiS.1261	putative_sRNA	yfiS	BSU_08380	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins, Other transporters	0.83	na
folN.3746	CDS	folN	BSU_24890	Poorly characterized/ putative enzymes, Detoxification reactions	-0.83	na
purS.1003	CDS	purS	BSU_06460	Biosynthesis/ acquisition of purine nucleotides	0.83	0.416534071290064
yomP.3209	CDS	yomP	BSU_21270	SP-beta prophage	0.83	0.765742987103231
S107.478	sRNA_independent	S107	new_325190_325277_c	na	0.83	na
qoxD.5756	CDS	qoxD	BSU_38140	Terminal oxidases, Membrane proteins	0.83	na
lytC_lytB.5380	intergenic_UTR	lytC_lytB	BSU_35620	Autolysis, Motility and chemotaxis/ other	-0.83	na
ydgF.874	CDS	ydgF	BSU_05620	Membrane proteins, APC superfamily	0.82	na
S211.934	S_feature	S211	new_653813_654070	na	-0.82	na
panB.3393	CDS	panB	BSU_22430	Biosynthesis of coenzyme A	0.82	0.86882901398382
YP_009514007.5527	CDS	YP_009514007	na	na	0.82	na
yktD.2199	CDS	yktD	BSU_14690	Poorly characterized/ putative enzymes	-0.82	na
menB_menH.4654	intergenic_UTR	menB_menH	BSU_30800	Biosynthesis of menaquinone, Essential genes, Phosphorylation on an Arg residue	-0.82	na
vbfA.5775	CDS	vbfA	BSU_38240	Sporulation proteins/ other, Membrane proteins, Solute:sodium symporter family, Sodium-solute symporter	0.82	na
ywbF_ywbE.5790	intergenic_UTR	ywbF_ywbE	BSU_38340	Membrane proteins, Proteins of unknown function	0.82	0.621576390381928
yqbE.3934	CDS	yqbE	BSU_26140	Skin element	-0.82	0.670341244958776
yjzI.1825	CDS	yjzI	BSU_12229	Proteins of unknown function	-0.82	0.832277727728673
xkdG_ykzL.1878	intergenic_UTR	xkdG_ykzL	BSU_12610	PBSX prophage, Secreted proteins	-0.82	na
yitV_yitW.1652	intergenic_UTR	yitV_yitW	BSU_11150	Proteins of unknown function	-0.82	na
yraJ.4048	CDS	yraJ	BSU_26920	Proteins of unknown function	0.82	0.777810074976191
Novel_transcript.449	Novel_transcript	Novel_transcript	na	na	0.82	na
spo0E.2033	CDS	spo0E	BSU_13640	Protein phosphatases, Phosphatases controlling the phosphorelay, Phosphatases controlling the phosphorelay	0.82	na
odhB_odhA.2934	intergenic_UTR	odhB_odhA	BSU_19360	TCA cycle, Membrane proteins, Phosphorylation on an Arg residue	-0.82	na
gerM.4295	CDS	gerM	BSU_28380	Additional germination proteins	0.82	0.799559237764126
infC.4375	CDS	infC	BSU_28870	Translation factors, Essential genes	-0.82	na
iolB_iolA.6003	intergenic_UTR	iolB_iolA	BSU_39750	Utilization of inositol	-0.82	na
youA.3204	CDS	youA	BSU_21229	SP-beta prophage	0.82	0.946429193226853
ypzA.3311	CDS	ypzA	BSU_21950	Sporulation proteins/ other	-0.82	na
rbsR_rbsK.5431	intergenic_UTR	rbsR_rbsK	BSU_35910	Utilization of ribose, Transcription factors/ other	0.82	0.96318139767989
yycQ.6078	CDS	yycQ	BSU_40260	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	0.82	na
sscA.1474	CDS	sscA	BSU_09958	Sporulation proteins/ other	0.82	0.887987188413743
sxzY.1266	CDS	sxzY	BSU_08440	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, Phosphorylation on either a Ser, Thr or Tyr residue, ABC transporters for the uptake of iron/ siderophores, Secreted proteins	-0.82	0.78420340004649
yotB.3018	CDS	yotB	BSU_19940	SP-beta prophage	0.82	0.712023589059447
skfA.319	CDS	skfA	BSU_01910	Toxins, antitoxins and immunity against toxins, Prophage 1	0.82	0.495546535101739
yfjT.1207	CDS	yfjT	BSU_07970	Proteins of unknown function	-0.81	0.621576390381928
purA.6105	CDS	purA	BSU_40420	Biosynthesis/ acquisition of purine nucleotides, Phosphorylation on an Arg residue	-0.81	0.887987188413743
paiA.4869	CDS	paiA	BSU_32150	Metabolism of polyamines	-0.81	0.599234740206588
rpmI.4373	CDS	rpmI	BSU_28860	Ribosomal proteins	-0.81	na
manA_yjdF.1796	intergenic_UTR	manA_yjdF	BSU_12020	Utilization of mannose	-0.81	na
ykoQ.1993	CDS	ykoQ	BSU_13370	Newly identified sporulation proteins (based on transcription profiling)	-0.81	0.895490161598363
glnK.5520	CDS	glnK	BSU_02440	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation, Utilization of glutamine/ glutamate, Protein kinases, Two-component sensor kinase, Membrane proteins, Phosphorylation on a His residue	-0.81	0.931979392724718
yjcS.1789	CDS	yjcS	BSU_11970	Proteins of unknown function	-0.81	0.685893639122504
znuA_znuC.455	intergenic_UTR	znuA_znuC	BSU_02850	Membrane proteins, Uptake of ions, Zinc	-0.81	na
bcaP.1406	CDS	bcaP	BSU_09460	Biosynthesis/ acquisition of branched-chain amino acids, Utilization of branched-chain amino acids, Membrane proteins, APC superfamily, Biosynthesis/ acquisition of serine/ glycine/ alanine, Biosynthesis/ acquisition of lysine/ threonine, Utilization of threonine/ glycine	0.81	na
ykuH.2104	CDS	ykuH	BSU_14080	Membrane proteins, Proteins of unknown function	-0.81	0.777723765416247
yozG_yoaT.2830	intergenic_UTR	yozG_yoaT	BSU_18740	Transcription factor/ other/ based on similarity, Motility and chemotaxis/ other	-0.81	0.831916564316124
yhdW.1424	CDS	yhdW	BSU_09620	Utilization of phospholipids/ based on similarity	0.81	na
menA.5810	CDS	menA	BSU_38490	Biosynthesis of menaquinone, Essential genes, Membrane proteins	0.81	na
msmF.4583	CDS	msmF	BSU_30280	Utilization of melibiose, Membrane proteins, Uptake of carbon sources	0.81	0.987253879412225
alrB.2648	CDS	alrB	BSU_17640	Poorly characterized/ putative enzymes, Class II	-0.81	na
silP.3282	CDS	silP	BSU_21780	Transcription factors/ other, Cold stress proteins	-0.81	na
ydiK.926	CDS	ydiK	BSU_06000	Membrane proteins, Proteins of unknown function	0.81	na
guaN.1966	CDS	guaN	BSU_13170	Purine salvage and interconversion, General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	-0.81	na
msmE.4582	CDS	msmE	BSU_30270	Utilization of melibiose, Membrane proteins, Uptake of carbon sources, Secreted proteins	0.81	na
tyrZR.5804	CDS	tyrZR	BSU_38450	Transcription factors/ other	0.81	na
S917.3663	sRNA_independent	S917	new_2528267_2528403_c	na	-0.81	na
srfAD.563	CDS	srfAD	BSU_03520	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds, Swarming	0.81	na
ywpG.5494	CDS	ywpG	BSU_36320	Proteins of unknown function	0.81	0.73372809371493
cah_ycgL.504	intergenic_UTR	cah_ycgL	BSU_03180	Resistance against toxins/ antibiotics	0.81	0.946429193226853
xkdM.1888	CDS	xkdM	BSU_12660	PBSX prophage, Secreted proteins	-0.81	na
maeA.5608	CDS	maeA	BSU_37050	Utilization of organic acids	-0.8	0.922042317562612
icaC.1257	CDS	icaC	BSU_08360	Membrane proteins, Proteins of unknown function	0.8	na
yrkC.3993	CDS	yrkC	BSU_26560	Sporulation proteins/ other	-0.8	na
ykvZ.2071	CDS	ykvZ	BSU_13870	Transcription factor/ other/ based on similarity	-0.8	0.946429193226853
yuzK.4949	CDS	yuzK	BSU_32719	Proteins of unknown function, Small RNAs with unknown functions	-0.8	0.478114002031266
gerAC.5011	CDS	gerAC	BSU_33070	Membrane proteins, Germinant receptors	-0.8	na
frlB.4933	CDS	frlB	BSU_32610	Utilization of amino sugars, Utilization of amino sugars, Membrane proteins, Phosphorylation on an Arg residue	-0.8	0.987253879412225
thrS_ytxC.4384	intergenic_UTR	thrS_ytxC	BSU_28950	Aminoacyl-tRNA synthetases	-0.8	na
yorN.3070	CDS	yorN	BSU_20320	SP-beta prophage	0.8	0.71524140779154
yraI.4050	CDS	yraI	BSU_26930	Proteins of unknown function	0.8	0.672438065653496
ilvE.385	CDS	ilvE	BSU_02390	Biosynthesis/ acquisition of branched-chain amino acids	0.8	na
dnaG_yqxD.3795	intergenic_UTR	dnaG_yqxD	BSU_25210	DNA replication, Essential genes, Targets of (p)ppGpp	-0.8	na
cotE.2556	CDS	cotE	BSU_17030	Class II	-0.8	0.987253879412225
coaA_dsdA.3583	intergenic_UTR	coaA_dsdA	BSU_23760	Biosynthesis of coenzyme A	-0.8	na
bglA.6053	CDS	bglA	BSU_40110	Utilization of beta-glucosides	-0.8	0.987253879412225
ruvA.4192	CDS	ruvA	BSU_27740	DNA repair/ recombination, Double strand breaks repair	-0.8	na
csaA.2883	CDS	csaA	BSU_19040	Protein secretion	0.8	0.90868288877228
ganB_ganA.5157	intergenic_UTR	ganB_ganA	BSU_34120	Utilization of galactan, Secreted proteins	0.8	0.987253879412225
ytrC.4604	CDS	ytrC	BSU_30440	Cold stress proteins, Membrane proteins, Unknown ABC transporters	0.8	na
yeeI.1062	CDS	yeeI	BSU_06840	Proteins of unknown function, Other highly expressed unknown proteins	0.8	0.940980179848825
S1035.4116	sRNA_independent	S1035	new_2791968_2792100_c	na	-0.8	na
